REF_DATE,GEO,DGUID,Type of product,Type of storage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jan-73,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,251,,,,0
Jan-73,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,17,,,,0
Jan-73,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,2514,,,,0
Jan-73,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,367,,,,0
Jan-73,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,108,,,,0
Feb-73,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,756,,,,0
Feb-73,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,20391,,,,0
Feb-73,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,29488,,,,0
Feb-73,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,1169,,,,0
Feb-73,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,481,,,,0
Feb-73,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,190,,,,0
Feb-73,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,411,,,,0
Feb-73,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,105,,,,0
Feb-73,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,52,,,,0
Feb-73,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,2641,,,,0
Feb-73,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,6492,,,,0
Feb-73,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,318,,,,0
Feb-73,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,107,,,,0
Feb-73,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,15344,,,,0
Feb-73,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,21167,,,,0
Feb-73,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,462,,,,0
Feb-73,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,1,,,,0
Feb-73,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,241,,,,0
Feb-73,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,176,,,,0
Feb-73,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,65,,,,0
Feb-73,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,6,,,,0
Feb-73,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,101,,,,0
Feb-73,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,42,,,,0
Feb-73,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,43,,,,0
Feb-73,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,95,,,,0
Feb-73,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,498,,,,0
Feb-73,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,1003,,,,0
Feb-73,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,104,,,,0
Feb-73,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,15,,,,0
Feb-73,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,1376,,,,0
Feb-73,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,198,,,,0
Feb-73,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,73,,,,0
Mar-73,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,607,,,,0
Mar-73,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,12317,,,,0
Mar-73,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,17880,,,,0
Mar-73,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,667,,,,0
Mar-73,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,389,,,,0
Mar-73,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,150,,,,0
Mar-73,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,121,,,,0
Mar-73,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,64,,,,0
Mar-73,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,44,,,,0
Mar-73,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,1645,,,,0
Mar-73,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,3926,,,,0
Mar-73,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,205,,,,0
Mar-73,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,80,,,,0
Mar-73,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,9306,,,,0
Mar-73,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,13092,,,,0
Mar-73,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,195,,,,0
Mar-73,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Mar-73,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,138,,,,0
Mar-73,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,63,,,,0
Mar-73,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,57,,,,0
Mar-73,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,5,,,,0
Mar-73,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,100,,,,0
Mar-73,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,47,,,,0
Mar-73,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,34,,,,0
Mar-73,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,79,,,,0
Mar-73,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,222,,,,0
Mar-73,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,326,,,,0
Mar-73,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,33,,,,0
Mar-73,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,11,,,,0
Mar-73,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,757,,,,0
Mar-73,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,305,,,,0
Mar-73,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,79,,,,0
Apr-73,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,446,,,,0
Apr-73,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,4400,,,,0
Apr-73,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,11319,,,,0
Apr-73,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,675,,,,0
Apr-73,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,287,,,,0
Apr-73,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,136,,,,0
Apr-73,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,102,,,,0
Apr-73,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,40,,,,0
Apr-73,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,34,,,,0
Apr-73,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,437,,,,0
Apr-73,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,1518,,,,0
Apr-73,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,144,,,,0
Apr-73,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,58,,,,0
Apr-73,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,3354,,,,0
Apr-73,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,9401,,,,0
Apr-73,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,176,,,,0
Apr-73,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,1,,,,0
Apr-73,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,46,,,,0
Apr-73,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,65,,,,0
Apr-73,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,80,,,,0
Apr-73,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,3,,,,0
Apr-73,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,44,,,,0
Apr-73,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,38,,,,0
Apr-73,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,27,,,,0
Apr-73,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,57,,,,0
Apr-73,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,128,,,,0
Apr-73,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,64,,,,0
Apr-73,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,34,,,,0
Apr-73,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,8,,,,0
Apr-73,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,256,,,,0
Apr-73,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,130,,,,0
Apr-73,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,175,,,,0
May-73,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,293,,,,0
May-73,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,1566,,,,0
May-73,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,6762,,,,0
May-73,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,698,,,,0
May-73,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,188,,,,0
May-73,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,120,,,,0
May-73,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,135,,,,0
May-73,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,45,,,,0
May-73,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,23,,,,0
May-73,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,294,,,,0
May-73,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,606,,,,0
May-73,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,249,,,,0
May-73,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,41,,,,0
May-73,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,775,,,,0
May-73,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,5557,,,,0
May-73,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,170,,,,0
May-73,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
May-73,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,51,,,,0
May-73,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,126,,,,0
May-73,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,73,,,,0
May-73,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,2,,,,0
May-73,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,16,,,,0
May-73,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,27,,,,0
May-73,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,29,,,,0
May-73,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,36,,,,0
May-73,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,69,,,,0
May-73,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,108,,,,0
May-73,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,53,,,,0
May-73,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,2,,,,0
May-73,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,241,,,,0
May-73,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,204,,,,0
May-73,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,78,,,,0
Jun-73,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,97,,,,0
Jun-73,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,936,,,,0
Jun-73,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,3627,,,,0
Jun-73,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,704,,,,0
Jun-73,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,46,,,,0
Jun-73,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,77,,,,0
Jun-73,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,117,,,,0
Jun-73,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,57,,,,0
Jun-73,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,14,,,,0
Jun-73,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,356,,,,0
Jun-73,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,1348,,,,0
Jun-73,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,230,,,,0
Jun-73,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,26,,,,0
Jun-73,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,137,,,,0
Jun-73,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,1746,,,,0
Jun-73,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,148,,,,0
Jun-73,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Jun-73,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,44,,,,0
Jun-73,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,99,,,,0
Jun-73,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,73,,,,0
Jun-73,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,1,,,,0
Jun-73,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,34,,,,0
Jun-73,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,45,,,,0
Jun-73,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,31,,,,0
Jun-73,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,9,,,,0
Jun-73,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,123,,,,0
Jun-73,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,78,,,,0
Jun-73,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,63,,,,0
Jun-73,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,1,,,,0
Jun-73,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,165,,,,0
Jun-73,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,195,,,,0
Jun-73,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,103,,,,0
Jul-73,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,0,,,,0
Jul-73,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
Jul-73,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
Jul-73,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
Jul-73,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,0,,,,0
Jul-73,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
Jul-73,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,0,,,,0
Jul-73,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,0,,,,0
Jul-73,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,0,,,,0
Jul-73,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,0,,,,0
Jul-73,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,0,,,,0
Jul-73,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,0,,,,0
Jul-73,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,0,,,,0
Jul-73,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,0,,,,0
Jul-73,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,0,,,,0
Jul-73,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,0,,,,0
Jul-73,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Jul-73,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,0,,,,0
Jul-73,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Jul-73,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Jul-73,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,0,,,,0
Jul-73,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Jul-73,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Jul-73,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Jul-73,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,0,,,,0
Jul-73,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
Jul-73,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
Jul-73,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
Jul-73,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,0,,,,0
Jul-73,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
Jul-73,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
Jul-73,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
Aug-73,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,0,,,,0
Aug-73,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
Aug-73,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
Aug-73,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
Aug-73,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,0,,,,0
Aug-73,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
Aug-73,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,0,,,,0
Aug-73,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,0,,,,0
Aug-73,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,0,,,,0
Aug-73,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,0,,,,0
Aug-73,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,0,,,,0
Aug-73,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,0,,,,0
Aug-73,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,0,,,,0
Aug-73,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,0,,,,0
Aug-73,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,0,,,,0
Aug-73,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,0,,,,0
Aug-73,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Aug-73,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,0,,,,0
Aug-73,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Aug-73,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Aug-73,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,0,,,,0
Aug-73,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Aug-73,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Aug-73,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Aug-73,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,0,,,,0
Aug-73,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
Aug-73,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
Aug-73,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
Aug-73,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,0,,,,0
Aug-73,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
Aug-73,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
Aug-73,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
Sep-73,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,0,,,,0
Sep-73,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
Sep-73,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
Sep-73,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
